LineId,Date,Time,Level,Component,Content,GroupTemplate,GroupTokens,idxDynamicTok,DynamicTokList,StaticTokList,EventTemplate
1536,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1262,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1537,17/06/09,20:11:09,INFO,executor.Executor,Running task 22.0 in stage 27.0 (TID 1262),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1262', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1538,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1263,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1539,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_21 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1540,17/06/09,20:11:09,INFO,executor.Executor,Running task 23.0 in stage 27.0 (TID 1263),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1263', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1541,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1264,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1542,17/06/09,20:11:09,INFO,executor.Executor,Running task 24.0 in stage 27.0 (TID 1264),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1264', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1543,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_22 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1544,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_24 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1545,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_23 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1546,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 22, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['40', ','], ['17', ','], ['22', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1547,17/06/09,20:11:09,INFO,executor.Executor,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1260', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1548,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['19', ','], ['21', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1549,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1265,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1550,17/06/09,20:11:09,INFO,executor.Executor,Running task 25.0 in stage 27.0 (TID 1265),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1265', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1551,17/06/09,20:11:09,INFO,executor.Executor,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1261', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1552,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['14', ','], ['25', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1553,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['11', ','], ['29', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1554,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1555,17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1266', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1556,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['19', ','], ['21', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1557,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1558,17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1262', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1559,17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1264', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1560,17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1263', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1561,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1562,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1563,17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1267', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1564,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1565,17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1268', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1566,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1567,17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1269', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1568,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1569,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1570,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1571,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['42', ','], ['14', ','], ['27', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1572,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['35', ','], ['5', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1573,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['34', ','], ['6', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1574,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['42', ','], ['34', ','], ['7', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1575,17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1267', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1576,17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1268', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1577,17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1266', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1578,17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1265', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1579,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1580,17/06/09,20:11:09,INFO,executor.Executor,Running task 30.0 in stage 27.0 (TID 1270),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1270', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1581,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1271,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1582,17/06/09,20:11:09,INFO,executor.Executor,Running task 31.0 in stage 27.0 (TID 1271),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1271', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1583,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1272,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1584,17/06/09,20:11:09,INFO,executor.Executor,Running task 32.0 in stage 27.0 (TID 1272),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1272', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1585,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1273,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1586,17/06/09,20:11:09,INFO,executor.Executor,Running task 33.0 in stage 27.0 (TID 1273),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1273', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1587,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_31 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1588,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_32 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1589,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_33 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1590,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_30 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1591,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 108, boot = 28, init = 79, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['108', ','], ['28', ','], ['79', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1592,17/06/09,20:11:09,INFO,executor.Executor,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1269', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1593,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1274,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1594,17/06/09,20:11:09,INFO,executor.Executor,Running task 34.0 in stage 27.0 (TID 1274),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1274', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1595,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_34 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1596,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = -27, init = 66, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['40', ','], ['-27', ','], ['66', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1597,17/06/09,20:11:09,INFO,executor.Executor,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1271', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1598,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = -28, init = 69, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['42', ','], ['-28', ','], ['69', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1599,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -24, init = 64, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['-24', ','], ['64', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1600,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -15, init = 55, finish = 1",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['-15', ','], ['55', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1601,17/06/09,20:11:09,INFO,executor.Executor,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1272', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1602,17/06/09,20:11:09,INFO,executor.Executor,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1273', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1603,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1275,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1604,17/06/09,20:11:09,INFO,executor.Executor,Running task 35.0 in stage 27.0 (TID 1275),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1275', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1605,17/06/09,20:11:09,INFO,executor.Executor,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1270', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1606,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1276,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1607,17/06/09,20:11:09,INFO,executor.Executor,Running task 36.0 in stage 27.0 (TID 1276),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1276', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1608,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1277,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
